step,eval_return_mean,eval_return_std,train_return_mean,episodes,distinct_states,loss,epsilon,mean_bonus,distinct_keys
145000,0.0,0.0,0.006928571428571428,307,78,1.2891070582554676e-05,0.05,0.00022941264282600637,448.0
150000,0.0,0.0,0.14361224489795918,320,78,1.6280569980153814e-05,0.05,0.0002150183540886165,448.0
155000,0.0,0.0,0.6991122448979592,349,78,3.1836621928960085e-05,0.05,0.0002083858018059122,448.0
160000,0.0,0.0,0.46435714285714286,364,78,2.2266638552537188e-05,0.05,0.0002134344248693857,448.0
165000,0.0,0.0,0.19852040816326533,375,78,4.046152753289789e-05,0.05,0.00019824986498294845,448.0
170000,0.0,0.0,0.06877551020408164,386,78,2.861917164409533e-05,0.05,0.0002033449071264286,448.0
175000,0.0,0.0,0.050591836734693876,396,78,9.261748346034437e-06,0.05,0.0002234782443533965,448.0
180000,0.0,0.0,0.11101020408163265,409,78,0.0004723408492282033,0.05,0.0002772582173565267,448.0
185000,0.0,0.0,0.6935102040816328,434,78,0.00010932967416010797,0.05,0.00038099570308788226,448.0
190000,0.0,0.0,0.7612244897959183,468,78,5.813239113194868e-05,0.05,0.0003599200328946115,449.0
195000,0.0,0.0,0.42753061224489797,479,78,0.00014093017671257257,0.05,0.00026120625294506885,449.0
200000,0.0,0.0,0.1148673469387755,490,78,8.733276627026498e-05,0.05,0.00045502273555046333,455.0
205000,0.0,0.0,0.06758163265306122,501,78,0.0004620616673491895,0.05,0.00020146795301836088,455.0
210000,0.0,0.0,0.12909183673469388,513,78,9.986857912736014e-05,0.05,0.00017456444214259003,455.0
215000,0.0,0.0,0.09392857142857143,523,78,2.5881503461278044e-05,0.05,0.00024800164354902004,456.0
220000,0.0,0.0,0.03856122448979592,534,78,1.6395999409724027e-05,0.05,0.00038843954973061446,462.0
225000,0.0,0.0,0.03043877551020408,544,78,7.979466317920014e-06,0.05,0.0001896035721665208,464.0
230000,0.0,0.0,0.0,554,78,9.548083653498907e-06,0.05,0.0002595303568196188,467.0
235000,0.0,0.0,0.028000000000000004,565,78,5.7937268138630316e-06,0.05,0.00023698427978294652,471.0
240000,0.0,0.0,0.028000000000000004,575,78,2.7253531698079314e-06,0.05,0.0005752666656801231,480.0
245000,0.0,0.0,0.0,585,78,1.762733404575556e-06,0.05,0.00026198526631244823,481.0
250000,0.0,0.0,0.0,595,78,2.76542732535745e-06,0.05,0.00027514239787994186,481.0
255000,0.0,0.0,0.0,606,78,1.4261906471801922e-05,0.05,0.0001887559100784026,481.0
260000,0.0,0.0,0.08410204081632652,617,78,9.862771548796445e-06,0.05,0.00029614049590776496,485.0
265000,0.0,0.0,0.14764285714285713,629,79,4.149046435486525e-05,0.05,0.0004388558991465583,491.0
270000,0.0,0.0,0.06354081632653061,639,79,0.000513363687787205,0.05,0.00017463496026426373,495.0
275000,0.0,0.0,0.11101020408163267,651,79,2.3880944354459643e-05,0.05,0.00021260963222746634,495.0
280000,0.0,0.0,0.30176530612244895,665,79,1.6028952813940123e-05,0.05,0.00022340563873030146,495.0
285000,0.0,0.0,0.1587040816326531,676,79,1.252648598892847e-05,0.05,0.00032552949117875806,497.0
290000,0.0,0.0,0.3440612244897959,692,79,1.7137443137471564e-05,0.05,0.00022481130379831834,501.0
295000,0.0,0.0,0.3117857142857143,703,79,9.347641025669873e-06,0.05,0.0008430892584345156,510.0
300000,0.0,0.0,0.0,713,79,5.744720965594752e-06,0.05,0.0002995648898898616,511.0
305000,0.0,0.0,0.0,723,79,6.775793281121878e-06,0.05,0.00023243358698188827,513.0
310000,0.0,0.0,0.0,733,79,1.7478173504059669e-06,0.05,0.00024358226699195833,513.0
315000,0.0,0.0,0.0,743,79,4.7844910113781225e-06,0.05,0.0006055241479893307,518.0
320000,0.0,0.0,0.0,754,79,6.428444521588972e-06,0.05,0.0003504875543547815,520.0
325000,0.0,0.0,0.0,764,79,2.80162885246682e-06,0.05,0.0001676154398968317,521.0
330000,0.0,0.0,0.0,774,79,1.6438782495242776e-06,0.05,0.00017046201279460237,521.0
335000,0.0,0.0,0.023,785,79,9.390738000547572e-07,0.05,0.00014104277676470472,523.0
340000,0.0,0.0,0.023,795,79,1.5042182894831058e-05,0.05,0.0002631624690711718,526.0
345000,0.0,0.0,0.09098979591836734,807,79,2.266703813802451e-05,0.05,0.00012675725043506775,526.0
350000,0.0,0.0,0.33743877551020407,823,79,1.399578650307376e-05,0.05,0.00012203094232795469,526.0
355000,0.0,0.0,0.468938775510204,839,79,1.0638048479449935e-05,0.05,0.0001552199518984637,526.0
360000,0.0,0.0,0.32210204081632654,855,79,3.191139694536105e-05,0.05,0.00018811520816796023,526.0
365000,0.0,0.0,0.23060204081632657,866,80,2.3174538000603206e-05,0.05,0.00033518140731440685,526.0
370000,0.0,0.0,0.07588775510204082,877,80,3.103273411397822e-05,0.05,0.00024749377917216597,526.0
375000,0.0,0.0,0.0,887,80,1.4567939615517389e-05,0.05,0.0001595212862735237,529.0
380000,0.0,0.0,0.0,897,80,1.9455215806374326e-05,0.05,0.0003760048684568298,534.0
385000,0.0,0.0,0.0,907,80,1.0663719876902178e-05,0.05,0.0001818903484304827,534.0
390000,0.0,0.0,0.0,917,80,6.6533202698337846e-06,0.05,0.0001808759454358614,534.0
395000,0.0,0.0,0.02542857142857143,928,80,4.9391801439924166e-06,0.05,0.0003114201085846506,536.0
