step,eval_return_mean,eval_return_std,train_return_mean,episodes,distinct_states,loss,epsilon,mean_bonus,distinct_keys
350000,0.0,0.0,0.5209999999999999,9019,95,2.121400393662043e-05,0.05,0.0001473576263371434,92.0
355000,0.0,0.0,0.033625,9243,95,0.00190506421495229,0.05,0.0001231552055220919,92.0
360000,0.6625,0.0,0.31099999999999994,9408,95,2.273745121783577e-05,0.05,0.00019474275765613436,92.0
365000,0.0,0.0,0.009499999999999998,9544,95,4.02105251851026e-06,0.05,0.00016406516686739658,92.0
370000,0.0,0.0,0.0,9669,95,6.624188245041296e-06,0.05,9.66700342234722e-05,92.0
375000,0.0,0.0,0.51025,9827,96,6.325900812953478e-06,0.05,0.00013592644589816754,93.0
380000,0.0,0.0,0.4771249999999999,10020,96,1.4700052815896925e-05,0.05,8.661355146139119e-05,93.0
385000,0.0,0.0,0.33224999999999993,10196,96,1.583362063684035e-05,0.05,0.00014437889263344705,93.0
390000,0.6625,0.0,0.46237500000000004,10393,96,4.899182840745198e-06,0.05,0.00010764017212320816,93.0
395000,0.6625,0.0,0.44625000000000004,10625,96,5.882283949176781e-05,0.05,0.00011549098419325995,93.0
