step,eval_return_mean,eval_return_std,train_return_mean,episodes,distinct_states,loss,temperature
115000,0.954296875,0.0,0.9247656249999998,2062,140,0.00010048603871837258,0.003651741272548377
120000,0.0,0.0,0.9214257812500002,2295,140,0.00012182447972008958,0.0031622776601683794
125000,0.954296875,0.0,0.9351367187500002,2540,140,1.3675959053216502e-05,0.0027384196342643617
130000,0.954296875,0.0,0.9530664062500002,2842,140,0.00020070622849743813,0.0023713737056616554
135000,0.954296875,0.0,0.9479687499999999,3175,140,3.6921297578373924e-05,0.002053525026457146
140000,0.954296875,0.0,0.9449804687500001,3451,140,1.591467844264116e-05,0.001778279410038923
145000,0.954296875,0.0,0.8773046875,3677,140,8.40411739773117e-05,0.001539926526059492
150000,0.0,0.0,0.9404101562499998,3900,140,0.00010022179048974067,0.001333521432163324
155000,0.954296875,0.0,0.9502539062500001,4169,140,1.0882271453738213e-05,0.0011547819846894581
160000,0.954296875,0.0,0.9532421875000001,4474,140,4.3526189983822405e-05,0.001
165000,0.954296875,0.0,0.9530664062500002,4835,140,5.1914066716562957e-05,0.001
170000,0.954296875,0.0,0.9474414062500001,5148,140,6.792728981963592e-06,0.001
175000,0.954296875,0.0,0.9525390625000002,5483,140,5.686466465704143e-06,0.001
180000,0.0,0.0,0.94603515625,5834,140,3.2789481338113546e-05,0.001
185000,0.954296875,0.0,0.95341796875,6186,140,3.88101652788464e-05,0.001
190000,0.954296875,0.0,0.9525390625,6556,140,8.734459697734565e-06,0.001
195000,0.954296875,0.0,0.9455078125,6900,140,6.63450146021205e-06,0.001
200000,0.954296875,0.0,0.95095703125,7264,140,4.088641617272515e-06,0.001
205000,0.954296875,0.0,0.9539453125000001,7624,140,1.9407149011385627e-05,0.001
210000,0.954296875,0.0,0.9537695312500001,8003,140,3.7413749396364437e-06,0.001
215000,0.954296875,0.0,0.9534179687500002,8381,140,3.593826249925769e-06,0.001
220000,0.954296875,0.0,0.9532421875000001,8755,140,5.419397439254681e-06,0.001
225000,0.954296875,0.0,0.95078125,9103,140,2.0952438717358746e-05,0.001
230000,0.954296875,0.0,0.9537695312500002,9446,140,2.6106445147888735e-06,0.001
235000,0.954296875,0.0,0.9539453124999999,9807,140,1.3741562270297436e-06,0.001
240000,0.954296875,0.0,0.9535937500000001,10172,140,1.6292349300783826e-06,0.001
245000,0.954296875,0.0,0.9534179687500002,10551,140,3.3879871352837654e-06,0.001
250000,0.954296875,0.0,0.9539453125000001,10929,140,1.5264374724210938e-06,0.001
255000,0.954296875,0.0,0.9539453125000001,11306,140,3.1531089916825294e-06,0.001
260000,0.954296875,0.0,0.9542968750000002,11684,140,2.1759085484518437e-06,0.001
265000,0.954296875,0.0,0.9537695312500002,12055,140,1.047491764438746e-06,0.001
270000,0.954296875,0.0,0.9527148437500002,12434,140,7.528068408646504e-07,0.001
275000,0.954296875,0.0,0.9541210937500001,12817,140,7.484394473067368e-07,0.001
280000,0.954296875,0.0,0.9541210937500001,13185,140,1.4506524337321025e-07,0.001
285000,0.954296875,0.0,0.9542968750000002,13562,140,8.508729365530598e-08,0.001
290000,0.954296875,0.0,0.9541210937500001,13942,140,1.7785848740459187e-06,0.001
295000,0.954296875,0.0,0.9542968750000002,14318,140,8.311781130032614e-08,0.001
300000,0.954296875,0.0,0.9541210937500001,14699,140,0.0004992877948097885,0.001
305000,0.954296875,0.0,0.9541210937500001,15071,140,6.037009825377027e-07,0.001
310000,0.954296875,0.0,0.9537695312500001,15441,140,2.067158249019485e-07,0.001
315000,0.954296875,0.0,0.9537695312500001,15797,140,6.517458359667216e-07,0.001
320000,0.954296875,0.0,0.9532421874999999,16174,140,2.53847218800729e-07,0.001
325000,0.954296875,0.0,0.9541210937500001,16556,140,1.2066635690644034e-06,0.001
330000,0.954296875,0.0,0.9441015625,16907,140,1.5349518207585788e-06,0.001
335000,0.954296875,0.0,0.9542968750000002,17259,140,1.0738035598478746e-06,0.001
340000,0.954296875,0.0,0.9541210937500001,17624,140,1.4784356494601525e-07,0.001
345000,0.0,0.0,0.9442773437500002,17998,140,7.295372142834822e-06,0.001
350000,0.954296875,0.0,0.9537695312500002,18379,140,6.650848831668554e-07,0.001
355000,0.954296875,0.0,0.9539453125000001,18748,140,5.52689425603603e-06,0.001
360000,0.954296875,0.0,0.95236328125,19127,140,1.0148130513698561e-06,0.001
365000,0.954296875,0.0,0.9542968750000002,19499,140,9.765453796717338e-07,0.001
370000,0.954296875,0.0,0.9542968750000002,19873,140,2.8950336172783864e-07,0.001
375000,0.954296875,0.0,0.9541210937500001,20255,140,2.772885636659339e-07,0.001
380000,0.954296875,0.0,0.9539453124999999,20633,140,6.082294135012489e-07,0.001
385000,0.954296875,0.0,0.9542968750000002,21000,140,1.2495185330863023e-07,0.001
390000,0.954296875,0.0,0.9542968750000002,21377,140,2.2793419418576377e-07,0.001
395000,0.954296875,0.0,0.9535937500000001,21755,140,8.416120635956759e-07,0.001
