step,eval_return_mean,eval_return_std,train_return_mean,episodes,distinct_states,loss,epsilon,mean_bonus,distinct_keys
100000,0.0,0.0,0.0,2500,37,8.30759290693095e-07,0.05,0.00019179073869950527,42.0
105000,0.0,0.0,0.026375,2625,37,2.5451504370721523e-07,0.05,0.00031811495893245567,42.0
110000,0.0,0.0,0.0,2751,37,2.6965446977555985e-06,0.05,0.000328953673960073,43.0
115000,0.0,0.0,0.010625,2881,41,4.461644778075424e-07,0.05,0.00015895231277766677,46.0
120000,0.0,0.0,0.20825,3040,42,1.5520028000537422e-06,0.05,0.00014344115960980084,47.0
125000,0.0,0.0,0.07462500000000001,3176,42,9.440073881705757e-06,0.05,0.00011890217589559649,47.0
130000,0.0,0.0,0.0,3305,42,6.697190838167444e-05,0.05,0.00011821002438462731,47.0
135000,0.0,0.0,0.033625,3519,45,0.000141438256832771,0.05,0.00018437216525553037,49.0
140000,0.0,0.0,0.0,3644,45,6.707523425575346e-05,0.05,0.00017083506600728732,49.0
145000,0.0,0.0,0.0,3769,45,3.8868813135195524e-05,0.05,0.0001264340164793534,49.0
150000,0.0,0.0,0.0,3894,45,4.4904270907863975e-05,0.05,0.00011537667034283163,50.0
155000,0.0,0.0,0.0,4019,45,1.1212273420824204e-05,0.05,0.00016619620552751424,50.0
160000,0.0,0.0,0.0,4144,45,6.301951088971691e-06,0.05,0.0002111003753541978,50.0
165000,0.0,0.0,0.0,4269,45,5.587720079347491e-05,0.05,0.0001353752454635505,51.0
170000,0.0,0.0,0.0,4394,45,1.9881888874806464e-05,0.05,0.00010764500888587652,51.0
175000,0.0,0.0,0.0,4519,46,1.152156346506672e-05,0.05,0.0003185198267488162,55.0
180000,0.0,0.0,0.0,4644,46,9.83010158961406e-06,0.05,0.00012889108606566846,55.0
185000,0.0,0.0,0.0,4769,46,1.224237621499924e-05,0.05,0.00010449018242083127,55.0
190000,0.0,0.0,0.0,4894,46,2.9609245757455938e-06,0.05,0.0001422986408216009,56.0
195000,0.0,0.0,0.0,5019,46,2.5087015274039004e-06,0.05,0.00011605654486335015,56.0
200000,0.0,0.0,0.008374999999999999,5145,46,2.9314054700080305e-05,0.05,0.00030855081569679,56.0
205000,0.0,0.0,0.015125,5270,46,3.151373675791547e-05,0.05,0.00018715133635567314,56.0
210000,0.0,0.0,0.0,5397,46,1.5498612810915802e-06,0.05,0.0001170244044566458,56.0
215000,0.0,0.0,0.0,5523,46,1.9760050236072857e-06,0.05,0.00013101426502347725,56.0
220000,0.0,0.0,0.0,5650,46,5.05728257849114e-06,0.05,9.851450755623505e-05,56.0
225000,0.0,0.0,0.027500000000000004,5778,46,1.042207713908283e-05,0.05,9.889555814535937e-05,56.0
230000,0.7975,0.0,0.6086249999999999,5985,46,1.5371365407190751e-06,0.05,0.00012231504075694807,56.0
235000,0.0,0.0,0.037625,6254,46,1.729055293253623e-05,0.05,6.832454181220549e-05,56.0
240000,0.7975,0.0,0.7531249999999998,6624,46,1.4037358596397098e-05,0.05,0.00012470802038533728,56.0
245000,0.0,0.0,0.0,6923,47,0.0001554914633743465,0.05,0.00011570453115115956,57.0
250000,0.0,0.0,0.106125,7078,47,0.0001820782053982839,0.05,0.000115666577804782,57.0
255000,0.0,0.0,0.0,7203,47,9.106525794777554e-06,0.05,0.0001085687554720134,57.0
260000,0.0,0.0,0.31725000000000003,7393,47,3.5764419408224057e-06,0.05,6.821707449427508e-05,57.0
265000,0.7525,0.0,0.748625,7685,47,6.656773621216416e-06,0.05,0.00017143597976894732,57.0
270000,0.7975,0.0,0.7603749999999999,8020,47,7.152993930503726e-05,0.05,9.300242659469311e-05,57.0
275000,0.0,0.0,0.555375,8442,47,4.816993896383792e-05,0.05,0.0001331205762256964,57.0
280000,0.7975,0.0,0.7013749999999999,8828,47,4.029521278425818e-06,0.05,9.084261460013627e-05,57.0
285000,0.7975,0.0,0.7648749999999999,9288,47,4.172135959379375e-05,0.05,9.780376506025466e-05,57.0
290000,0.7975,0.0,0.7761249999999998,9671,48,1.6772219169070013e-05,0.05,0.00011199344765323876,58.0
295000,0.0,0.0,0.7519999999999999,9998,48,5.023222911404446e-06,0.05,8.834710752372607e-05,58.0
300000,0.0,0.0,0.3037500000000001,10299,48,0.00010277717228746042,0.05,7.624336927023034e-05,58.0
305000,0.0,0.0,0.12625,10509,48,1.9667122614919208e-05,0.05,8.905655005524943e-05,58.0
310000,0.7975,0.0,0.7109999999999999,10816,48,5.65601385460468e-06,0.05,0.00010619547187402555,58.0
315000,0.7975,0.0,0.7176249999999998,11154,48,0.00010189069871557876,0.05,9.511396087991744e-05,58.0
320000,0.0,0.0,0.46712499999999996,11386,48,7.821962935850024e-05,0.05,6.308347786401803e-05,58.0
325000,0.7975,0.0,0.5065,11612,48,7.222910790005699e-05,0.05,8.477807762248008e-05,58.0
330000,0.0,0.0,0.32737499999999997,11851,48,0.00010037550964625552,0.05,0.00011862304351813908,58.0
335000,0.0,0.0,0.211125,12025,48,7.238259058794938e-06,0.05,7.98545679960386e-05,58.0
340000,0.7975,0.0,0.585125,12253,48,6.701223901472986e-05,0.05,7.744175424040104e-05,58.0
345000,0.0,0.0,0.23912499999999995,12451,48,0.00010674100485630333,0.05,7.6694304822264e-05,58.0
350000,0.7975,0.0,0.589,12756,48,0.0002478722599335015,0.05,8.487201281887345e-05,58.0
355000,0.0,0.0,0.7446249999999999,13195,48,9.443976159673184e-05,0.05,7.946946091168841e-05,58.0
360000,0.0,0.0,0.708125,13607,48,0.0019926431123167276,0.05,7.958271927861446e-05,58.0
365000,0.0,0.0,0.6777499999999999,14003,48,6.141884659882635e-05,0.05,7.341408715460607e-05,58.0
370000,0.0,0.0,0.6565,14417,48,6.62630918668583e-05,0.05,9.081911242051841e-05,58.0
375000,0.0,0.0,0.254875,14623,48,8.025834540603682e-05,0.05,7.033432044891459e-05,58.0
380000,0.0,0.0,0.15425,14817,48,0.0005439509404823184,0.05,6.46144412944276e-05,58.0
385000,0.0,0.0,0.6952499999999999,15078,48,5.393168976297602e-05,0.05,7.307056479213814e-05,58.0
390000,0.0,0.0,0.5227499999999999,15394,48,7.910132990218699e-05,0.05,6.428368255762599e-05,58.0
395000,0.0,0.0,0.4856249999999999,15586,48,4.7781679313629866e-05,0.05,8.365519643153316e-05,58.0
