step,eval_return_mean,eval_return_std,train_return_mean,episodes,distinct_states,loss,epsilon,mean_bonus,distinct_keys
110000,0.0,0.0,0.0324658203125,162,718,0.00018688802083488554,0.05,0.00037417664874377066,109.0
115000,0.0,0.0,0.0,167,732,0.004253563936799765,0.05,0.0001838711250336697,109.0
120000,0.0,0.0,0.0,172,733,0.007777134422212839,0.05,0.00024440808646420244,109.0
125000,0.0,0.0,0.0380908203125,177,733,0.004008603282272816,0.05,0.0002142200164226928,109.0
130000,0.0,0.0,0.0380908203125,182,740,0.00010169258894165978,0.05,0.00010926848406328186,109.0
135000,0.0,0.0,0.0380908203125,187,742,0.0002036698133451864,0.05,0.00011279392307774859,109.0
140000,0.0,0.0,0.0380908203125,192,745,0.00013541083899326622,0.05,0.0001443633380624331,109.0
145000,0.0,0.0,0.0,197,745,2.2394577172235586e-05,0.05,0.00011181740537975439,109.0
150000,0.0,0.0,0.0,202,745,8.435975178144872e-05,0.05,0.00022852336631378888,109.0
155000,0.0,0.0,0.04708984375,208,752,0.0002907142334152013,0.05,0.0004264676969649458,109.0
160000,0.0,0.0,0.07712890624999999,213,760,3.491606912575662e-05,0.05,0.00025529129895711904,109.0
165000,0.0,0.0,0.07712890624999999,218,760,2.4631284759379923e-05,0.05,0.00018150668344304533,109.0
170000,0.0,0.0,0.055869140624999994,223,762,2.1462945369421504e-05,0.05,0.0004118371351683468,109.0
175000,0.0,0.0,0.030039062499999998,228,762,0.0011180005967617035,0.05,0.00023883435884703127,109.0
180000,0.0,0.0,0.0194580078125,233,763,0.00011704671487677842,0.05,0.00019349896149441686,109.0
185000,0.0,0.0,0.0194580078125,238,764,4.8183930630329996e-05,0.05,0.0002781533031094118,109.0
190000,0.0,0.0,0.0194580078125,243,764,5.609706568066031e-05,0.05,0.0003286611102519124,109.0
195000,0.0,0.0,0.0194580078125,247,766,5.341478390619159e-05,0.05,0.00026111717327281016,109.0
200000,0.0,0.0,0.0,252,767,4.779407390742563e-05,0.05,0.0001275680937758666,109.0
205000,0.0,0.0,0.0,257,767,8.460332173854113e-05,0.05,0.0003529542946725451,109.0
210000,0.0,0.0,0.0,262,767,3.840898352791555e-05,0.05,0.00017174023160918588,109.0
215000,0.0,0.0,0.024985351562499997,267,767,1.3826521353621501e-05,0.05,0.00012546452541978392,109.0
220000,0.0,0.0,0.024985351562499997,272,767,1.3696581845579203e-05,0.05,0.00018619467952925875,109.0
225000,0.0,0.0,0.04460937499999999,277,767,6.5539366005396005e-06,0.05,0.00023337237572584963,109.0
230000,0.0,0.0,0.159970703125,285,767,9.769911230250727e-06,0.05,0.00019790528543157398,109.0
235000,0.0,0.0,0.21716796875000002,291,767,7.485461082978873e-06,0.05,0.00020858615212277594,109.0
240000,0.0,0.0,0.22297851562499998,296,767,2.1726129943999695e-06,0.05,0.00018404046974078236,109.0
245000,0.0,0.0,0.18054687499999997,301,767,2.503108225937467e-05,0.05,0.00018456110183032707,109.0
250000,0.0,0.0,0.1634619140625,307,768,3.0324902127176756e-06,0.05,0.0001195490391269039,109.0
255000,0.0,0.0,0.15171874999999996,313,768,0.00013815071724820882,0.05,0.00020845757418476714,109.0
260000,0.0,0.0,0.1507080078125,318,769,1.2728001820505597e-05,0.05,0.00014978512283454393,109.0
265000,0.0,0.0,0.123779296875,323,769,4.2504098018980585e-06,0.05,0.00017458574574711038,109.0
270000,0.0,0.0,0.07764648437499999,328,771,2.5432182155782357e-06,0.05,0.00036556150952472355,109.0
275000,0.0,0.0,0.032192382812499996,333,771,1.6572613503740286e-06,0.05,0.00023336727015223126,109.0
280000,0.0,0.0,0.0,338,771,2.1226016997388797e-06,0.05,0.00015611108635073145,109.0
285000,0.0,0.0,0.0,342,771,3.6043936688656686e-06,0.05,0.0001975768482745902,109.0
290000,0.0,0.0,0.0,347,771,2.3054199118632823e-06,0.05,0.00017292321768664677,109.0
295000,0.0,0.0,0.0,352,771,2.7045864499086747e-06,0.05,0.0003169113717360991,109.0
300000,0.0,0.0,0.0,357,771,0.0001865653757704422,0.05,0.00021891315589218704,109.0
305000,0.0,0.0,0.0,362,772,9.849683920037933e-06,0.05,0.00016597496874186008,109.0
310000,0.0,0.0,0.007241210937499997,367,773,2.9745621077381657e-07,0.05,0.00027957023684429275,109.0
315000,0.0,0.0,0.043178710937499996,373,773,1.0009456445914111e-06,0.05,0.00020831014318780584,109.0
320000,0.0,0.0,0.043178710937499996,377,775,1.8769911491745006e-07,0.05,0.00022509270637121527,109.0
325000,0.0,0.0,0.043178710937499996,382,776,2.513995127628732e-07,0.05,0.0001694710805880713,109.0
330000,0.0,0.0,0.073974609375,388,776,1.4704681916555273e-06,0.05,0.00024189384760139982,109.0
335000,0.0,0.0,0.04453125,393,776,2.9828609626747493e-07,0.05,0.00021129389729532803,109.0
340000,0.0,0.0,0.07053710937499999,398,776,1.901286168504157e-06,0.05,0.00021147814552643996,109.0
345000,0.0,0.0,0.07053710937499999,403,776,3.2210909921559505e-06,0.05,0.00010324805026161246,109.0
350000,0.0,0.0,0.049497070312499995,408,777,1.141396239745518e-07,0.05,0.00013834007639579207,109.0
355000,0.0,0.0,0.08301757812499999,414,777,1.4015125771038583e-07,0.05,0.00018014338283207159,109.0
360000,0.0,0.0,0.2377685546875,422,777,6.551575211233285e-07,0.05,0.00010569064883744062,109.0
365000,0.0,0.0,0.4827490234374999,432,777,2.883835577449645e-06,0.05,9.528941473214362e-05,109.0
370000,0.0,0.0,0.4137841796875,437,777,1.1718657333403826e-05,0.05,0.00010788721434447573,109.0
375000,0.0,0.0,0.46447265625,451,778,5.5874088502605446e-06,0.05,0.00013335550155201142,109.0
380000,0.0,0.0,0.6125097656250001,461,778,8.671460091136396e-05,0.05,0.00011260669939485027,109.0
385000,0.0,0.0,0.4537109375,468,778,0.0006639239727519453,0.05,0.0001243378233094044,109.0
390000,0.0,0.0,0.3751220703125,473,778,5.855649578734301e-05,0.05,0.00013049318202404303,109.0
395000,0.0,0.0,0.22482421875000003,478,778,0.0001825782674131915,0.05,0.0001357374926915173,109.0
