step,eval_return_mean,eval_return_std,eval_episode_len,train_return_mean,episodes,distinct_states,loss,epsilon
140000,0.0,0.0,80.0,0.0,1750,59,1.5573878897612303e-07,0.050000000000000044
145000,0.0,0.0,80.0,0.0,1812,59,3.711680740536849e-09,0.050000000000000044
150000,0.0,0.0,80.0,0.0,1875,59,1.796208515258968e-08,0.050000000000000044
155000,0.0,0.0,80.0,0.0,1937,59,5.022560145562238e-08,0.050000000000000044
160000,0.0,0.0,80.0,0.0,2000,59,7.605377660979684e-09,0.050000000000000044
165000,0.0,0.0,80.0,0.0,2062,59,1.6717488504625067e-09,0.050000000000000044
170000,0.0,0.0,80.0,0.0,2125,59,2.0853917703789193e-08,0.050000000000000044
175000,0.0,0.0,80.0,0.0,2187,59,2.150840394676834e-08,0.050000000000000044
180000,0.0,0.0,80.0,0.0,2250,59,1.1936223565101045e-08,0.050000000000000044
185000,0.0,0.0,80.0,0.0,2312,59,1.624881207362705e-08,0.050000000000000044
190000,0.0,0.0,80.0,0.0,2375,59,4.0927066180529437e-08,0.050000000000000044
195000,0.0,0.0,80.0,0.0,2437,59,1.819989137175071e-08,0.050000000000000044
200000,0.0,0.0,80.0,0.0,2500,59,3.0642164361438518e-09,0.050000000000000044
205000,0.0,0.0,80.0,0.0,2562,59,7.511407495996991e-09,0.050000000000000044
210000,0.0,0.0,80.0,0.0,2625,59,3.6750833487531054e-08,0.050000000000000044
215000,0.0,0.0,80.0,0.0,2687,59,3.15599606892647e-07,0.050000000000000044
220000,0.0,0.0,80.0,0.0,2750,59,6.137089769708837e-08,0.050000000000000044
225000,0.0,0.0,80.0,0.0,2812,59,5.596347829595061e-10,0.050000000000000044
230000,0.0,0.0,80.0,0.0,2875,59,6.39720054707027e-10,0.050000000000000044
235000,0.0,0.0,80.0,0.0,2937,59,3.248871749406135e-08,0.050000000000000044
240000,0.0,0.0,80.0,0.0,3000,59,3.0459819111428033e-09,0.050000000000000044
245000,0.0,0.0,80.0,0.0,3062,59,6.230712301658059e-08,0.050000000000000044
250000,0.0,0.0,80.0,0.0,3125,59,5.681476178409639e-09,0.050000000000000044
255000,0.0,0.0,80.0,0.0,3187,59,5.023781213253642e-08,0.050000000000000044
260000,0.0,0.0,80.0,0.0,3250,59,8.936096662637283e-08,0.050000000000000044
265000,0.0,0.0,80.0,0.0,3312,59,5.585810147756831e-10,0.050000000000000044
270000,0.0,0.0,80.0,0.0,3375,59,3.2703630914454607e-09,0.050000000000000044
275000,0.0,0.0,80.0,0.0,3437,59,2.6874344971616893e-09,0.050000000000000044
280000,0.0,0.0,80.0,0.0,3500,59,1.914545144643398e-08,0.050000000000000044
285000,0.0,0.0,80.0,0.0,3562,59,1.1941961197692308e-08,0.050000000000000044
290000,0.0,0.0,80.0,0.0,3625,59,2.8269027119165457e-09,0.050000000000000044
295000,0.0,0.0,80.0,0.0,3687,59,7.474643126670344e-08,0.050000000000000044
300000,0.0,0.0,80.0,0.0,3750,59,6.0416929237305794e-09,0.050000000000000044
305000,0.0,0.0,80.0,0.0,3812,59,2.2329533777565302e-08,0.050000000000000044
310000,0.0,0.0,80.0,0.0,3875,59,9.58433865605457e-09,0.050000000000000044
315000,0.0,0.0,80.0,0.0,3937,59,2.8912250371604387e-09,0.050000000000000044
320000,0.0,0.0,80.0,0.0,4000,59,2.5902716083159305e-10,0.050000000000000044
325000,0.0,0.0,80.0,0.0,4062,59,1.2110060509940013e-08,0.050000000000000044
330000,0.0,0.0,80.0,0.0,4125,59,1.163259089054236e-08,0.050000000000000044
335000,0.0,0.0,80.0,0.0,4187,59,2.1277092088212157e-08,0.050000000000000044
340000,0.0,0.0,80.0,0.0,4250,59,6.213589642811712e-09,0.050000000000000044
345000,0.0,0.0,80.0,0.0,4312,59,1.3733809645088968e-08,0.050000000000000044
350000,0.0,0.0,80.0,0.0,4375,59,1.4697819628040065e-09,0.050000000000000044
355000,0.0,0.0,80.0,0.0,4437,59,1.9568870968100782e-09,0.050000000000000044
360000,0.0,0.0,80.0,0.0,4500,59,1.722417053429126e-08,0.050000000000000044
365000,0.0,0.0,80.0,0.0,4562,59,2.011963484704893e-09,0.050000000000000044
370000,0.0,0.0,80.0,0.0,4625,59,1.1939595145893378e-10,0.050000000000000044
375000,0.0,0.0,80.0,0.0,4687,59,5.02424368775678e-09,0.050000000000000044
380000,0.0,0.0,80.0,0.0,4750,59,1.1780959319196427e-08,0.050000000000000044
385000,0.0,0.0,80.0,0.0,4812,59,3.255369307453293e-08,0.050000000000000044
390000,0.0,0.0,80.0,0.0,4875,59,1.5053754509608552e-07,0.050000000000000044
395000,0.0,0.0,80.0,0.0,4937,59,4.3539741256815034e-10,0.050000000000000044
