step,eval_return_mean,eval_return_std,train_return_mean,episodes,distinct_states,loss,temperature
190000,0.97626953125,0.0,0.9741162109375001,710,773,1.3034143194090575e-05,0.001
195000,0.0,0.0,0.9675244140625001,840,773,0.0006588303949683905,0.001
200000,0.97626953125,0.0,0.9737207031249999,1003,773,1.1456996617198456e-05,0.001
205000,0.0,0.0,0.9650634765625001,1140,773,0.0005764442612417042,0.001
210000,0.0,0.0,0.9074169921875,1221,773,0.00016637858061585575,0.001
215000,0.0,0.0,0.6832910156249999,1228,773,3.1672327168053016e-05,0.001
220000,0.0,0.0,0.49568359375000004,1233,773,4.159978561801836e-05,0.001
225000,0.0,0.0,0.2567578125,1238,774,1.5055466064950451e-05,0.001
230000,0.0,0.0,0.08097167968749999,1243,774,5.46581759408582e-05,0.001
235000,0.97626953125,0.0,0.9592187500000001,1291,774,0.0003780640254262835,0.001
240000,0.97626953125,0.0,0.9672607421874998,1444,774,0.0005139152053743601,0.001
245000,0.97626953125,0.0,0.9730615234375002,1576,774,0.0005292905843816698,0.001
250000,0.97626953125,0.0,0.9756982421875001,1727,774,0.000513755192514509,0.001
255000,0.97626953125,0.0,0.9742919921875002,1890,774,0.0009558114688843489,0.001
260000,0.97626953125,0.0,0.966689453125,2004,774,3.5942004615208134e-05,0.001
265000,0.97626953125,0.0,0.9729736328125002,2170,774,0.00015219439228530973,0.001
270000,0.97626953125,0.0,0.9722705078125001,2338,774,0.00043948303209617734,0.001
275000,0.97626953125,0.0,0.9729296875000001,2509,774,5.313584188115783e-05,0.001
280000,0.97626953125,0.0,0.96853515625,2667,774,0.0008113929652608931,0.001
285000,0.97626953125,0.0,0.9755224609375002,2830,774,2.408577893220354e-05,0.001
290000,0.97626953125,0.0,0.9722265625000001,2998,774,0.0011749878758564591,0.001
295000,0.97626953125,0.0,0.975830078125,3149,774,0.00043834641110152006,0.001
300000,0.97626953125,0.0,0.9754345703125,3320,774,7.94382649473846e-05,0.001
305000,0.97626953125,0.0,0.9741601562500002,3494,774,8.963354775914922e-05,0.001
310000,0.97626953125,0.0,0.9759179687499999,3667,774,0.0005027195438742638,0.001
315000,0.97626953125,0.0,0.974951171875,3825,774,0.0005854230257682502,0.001
320000,0.0,0.0,0.9711279296874998,3994,774,7.997000648174435e-05,0.001
325000,0.97626953125,0.0,0.9742041015625,4162,774,0.0004277060797903687,0.001
330000,0.97626953125,0.0,0.9757861328125002,4338,774,0.0004029078991152346,0.001
335000,0.97626953125,0.0,0.9737207031250001,4511,774,0.0005615944392047822,0.001
340000,0.0,0.0,0.9693261718749998,4677,774,2.083861363644246e-05,0.001
345000,0.97626953125,0.0,0.9742919921875,4823,774,0.00043596536852419376,0.001
350000,0.97626953125,0.0,0.9745117187500002,4996,774,0.0006957586156204343,0.001
355000,0.97626953125,0.0,0.9760937500000002,5171,774,0.00037487808731384575,0.001
360000,0.97626953125,0.0,0.9760498046875001,5339,774,0.00013516483886633068,0.001
365000,0.97626953125,0.0,0.9728417968750002,5510,774,0.00047105358680710196,0.001
370000,0.97626953125,0.0,0.9737646484375,5684,774,5.678334491676651e-05,0.001
375000,0.97626953125,0.0,0.9754785156250001,5855,774,0.0003518009907566011,0.001
380000,0.0,0.0,0.9752148437499999,6028,774,0.00039194230339489877,0.001
385000,0.97626953125,0.0,0.9744677734375001,6202,774,0.0004482654621824622,0.001
390000,0.97626953125,0.0,0.9751708984375,6364,774,5.325176607584581e-05,0.001
395000,0.97626953125,0.0,0.9743798828125,6543,774,0.00039688360993750393,0.001
