step,eval_return_mean,eval_return_std,train_return_mean,episodes,distinct_states,loss,epsilon,mean_bonus,distinct_keys
190000,0.0,0.0,0.0,533,39,4.177168477781379e-07,0.05,0.00024380581718952488,219.0
195000,0.0,0.0,0.0,547,39,2.363877200650677e-07,0.05,0.00022356196204543244,219.0
200000,0.0,0.0,0.0,561,39,5.839758046022325e-07,0.05,0.00021267286206960736,219.0
205000,0.0,0.0,0.0,575,39,6.017091891408199e-07,0.05,0.0002690853808394566,219.0
210000,0.0,0.0,0.0,589,39,2.3819206944608595e-06,0.05,0.0001522041909943125,219.0
215000,0.0,0.0,0.0,602,39,7.535552981607907e-07,0.05,0.0002123461982000669,219.0
220000,0.0,0.0,0.0,616,39,2.792555449104839e-07,0.05,0.00019165098485261694,219.0
225000,0.0,0.0,0.0,630,39,3.1578358061779e-07,0.05,0.00016654167947168866,219.0
230000,0.0,0.0,0.0,644,39,1.1566812645469327e-06,0.05,0.00021010539130150846,219.0
235000,0.0,0.0,0.0,658,39,4.779776645591483e-07,0.05,0.00021764115197502311,219.0
240000,0.0,0.0,0.0,672,39,1.7003144421323668e-06,0.05,0.00012240617133834974,219.0
245000,0.0,0.0,0.0,686,39,3.022329622126563e-07,0.05,0.0002050913036308312,219.0
250000,0.0,0.0,0.0,700,39,5.439576966637105e-07,0.05,0.0001655003757218538,219.0
255000,0.0,0.0,0.0,714,39,2.2240919861360453e-07,0.05,0.0004740273247575913,219.0
260000,0.0,0.0,0.0,727,39,2.7138858058606274e-06,0.05,0.00031776146280181245,219.0
265000,0.0,0.0,0.0,741,39,1.1944309335376602e-05,0.05,0.00022115314965167145,219.0
270000,0.0,0.0,0.0,755,39,2.4104213025566423e-07,0.05,0.00013355448816830434,219.0
275000,0.0,0.0,0.0,769,39,1.089894794858992e-06,0.05,0.0002765286373664957,219.0
280000,0.0,0.0,0.0,783,40,3.1686838042332965e-07,0.05,0.00022208584388583536,222.0
285000,0.0,0.0,0.0,797,40,5.607523689832306e-07,0.05,0.00015177649893138734,222.0
290000,0.0,0.0,0.0,811,40,2.7485157261253335e-07,0.05,0.0001389027188816928,222.0
295000,0.0,0.0,0.0,825,40,1.231960141012678e-06,0.05,0.00014400000578829547,222.0
300000,0.0,0.0,0.0,839,40,1.1657472498427524e-07,0.05,0.0002788295723065575,222.0
305000,0.0,0.0,0.0,852,40,2.104847681039246e-06,0.05,0.0001987548978356094,223.0
310000,0.0,0.0,0.0,866,40,7.157896106946282e-07,0.05,0.00019674792349309484,223.0
315000,0.0,0.0,0.0,880,40,9.430889349459903e-07,0.05,0.00027964543409094773,223.0
320000,0.0,0.0,0.0,894,40,3.1699522651251755e-07,0.05,0.00025666085129016024,223.0
325000,0.0,0.0,0.0,908,40,9.876760486804415e-06,0.05,0.00026522044011574624,223.0
330000,0.0,0.0,0.0,922,40,1.5499363144044764e-06,0.05,0.0001566945862893966,223.0
335000,0.0,0.0,0.0,936,40,2.7205149422115937e-07,0.05,0.00012748239553172556,223.0
340000,0.0,0.0,0.0,950,40,1.4121035292191664e-06,0.05,0.00015119999913551862,223.0
345000,0.0,0.0,0.0,964,40,8.640146802463278e-07,0.05,0.00013631465422021577,223.0
350000,0.0,0.0,0.0,977,40,7.127503067749785e-07,0.05,0.00019763661714315432,224.0
355000,0.0,0.0,0.0,991,40,8.167829150806938e-07,0.05,0.0001879244543747039,224.0
360000,0.0,0.0,0.0,1005,40,8.124865757963562e-07,0.05,0.00012269579961693216,224.0
365000,0.0,0.0,0.0,1019,40,1.54311019286979e-05,0.05,0.00011613626388275617,224.0
370000,0.0,0.0,0.0,1033,40,1.4428328540816437e-06,0.05,0.00013042271505867868,224.0
375000,0.0,0.0,0.0,1047,40,2.4801920517347753e-07,0.05,0.00013032176345205283,224.0
380000,0.0,0.0,0.0,1061,40,3.1764321306582133e-07,0.05,0.0002924687558691491,224.0
385000,0.0,0.0,0.0,1075,40,2.754912429736578e-06,0.05,0.00014452627865826694,224.0
390000,0.0,0.0,0.0,1089,40,6.848713240970028e-08,0.05,0.00024054600556287407,224.0
395000,0.0,0.0,0.0,1102,40,2.587592007330386e-06,0.05,0.00011776452473793258,224.0
